source_compound_id,preferred_name,smiles_canonical,inchikey,chembl_molecule_type,chembl_max_phase,chembl_black_box_warning,chembl_natural_product,mw_band,chembl_mw_freebase,background_source_note,canonical_smiles_rdkit,inchikey_rdkit,molecular_formula,murcko_scaffold_smiles,ecfp4_on_bits,exact_mw_rdkit,mol_wt_rdkit,clogp_rdkit,mol_mr_rdkit,tpsa_rdkit,hbd_rdkit,hba_rdkit,rotb_rdkit,heavy_atom_count_rdkit,hetero_atom_count_rdkit,ring_count_rdkit,aromatic_ring_count_rdkit,aliphatic_ring_count_rdkit,fsp3_rdkit,formal_charge_rdkit,stereo_centers_total_rdkit,stereo_centers_assigned_rdkit,stereo_centers_unassigned_rdkit
CHEMBL216758,CHEMBL216758,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1C[C@H](NC(=O)OCC2=C(C(=O)OC(C)(C)C)N3C(=O)/C(=C/OC(=O)C(C)(C)C)[C@@H]3S(=O)(=O)C2)[C@@H](O)[C@H](C)O1,KUJDTIFTQDHDRY-YNMXEYSLSA-N,Small molecule,,0,0,900-1300,984.98,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1C[C@H](NC(=O)OCC2=C(C(=O)OC(C)(C)C)N3C(=O)/C(=C/OC(=O)C(C)(C)C)[C@@H]3S(=O)(=O)C2)[C@@H](O)[C@H](C)O1,KUJDTIFTQDHDRY-YNMXEYSLSA-N,C46H52N2O20S,C=C1C(=O)N2C=C(COC(=O)N[C@@H]3CCOC(O[C@H]4CCCc5cc6c(cc54)C(=O)c4ccccc4C6=O)C3)CS(=O)(=O)[C@@H]12,113,984.2834130640001,984.983,1.4345000000000019,232.97249999999948,325.43,6,20,10,69,23,7,2,5,0.5,0,7,6,1
CHEMBL415476,CHEMBL415476,CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OCc3ccccc3)[C@]3(O)CC(OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2OCOCCO,SICPEEXGSSRAAE-ZNSKMUNMSA-N,Small molecule,,0,0,900-1300,914.01,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OCc3ccccc3)[C@]3(O)CC(OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2OCOCCO,SICPEEXGSSRAAE-ZNSKMUNMSA-N,C50H59NO15,O=C(C[C@@H](NC(=O)c1ccccc1)c1ccccc1)OC1C=C2CC(=O)C3CC[C@H]4OCC4C3[C@H](OCc3ccccc3)C(C2)C1,97,913.3884701880002,914.0139999999998,4.086200000000004,233.83459999999937,222.67999999999995,4,15,16,66,16,7,3,4,0.5,0,11,9,2
CHEMBL428885,CHEMBL428885,CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CSCCOCCn1cc(C2=C(c3cn(CCCN(C)C)c4ccccc34)C(=O)NC2=O)c2ccccc21)NC(C)=O,JOCQRJSWJFHPGK-CYJAANLBSA-N,Small molecule,,0,0,900-1300,1012.29,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CSCCOCCn1cc(C2=C(c3cn(CCCN(C)C)c4ccccc34)C(=O)NC2=O)c2ccccc21)NC(C)=O,JOCQRJSWJFHPGK-CYJAANLBSA-N,C52H73N11O8S,O=C1NC(=O)C(c2cn(CCOCCSCCC(=O)N3CCCC3)c3ccccc23)=C1c1c[nH]c2ccccc12,96,1011.5364292959999,1012.2919999999995,2.334000000000011,281.2332999999999,257.25,7,12,29,72,20,6,4,2,0.5192307692307693,0,4,4,0
CHEMBL438467,CHEMBL438467,CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)C(CO)NC(=O)[C@H](CSCCOCCOCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21)NC(C)=O,XCZJYGQWXFVJRA-BWRPRIAUSA-N,Small molecule,,0,0,900-1300,1058.27,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)C(CO)NC(=O)[C@H](CSCCOCCOCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21)NC(C)=O,XCZJYGQWXFVJRA-BWRPRIAUSA-N,C52H71N11O11S,O=C(CCSCCOCCOCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21)NCC(=O)N1CCCC1,103,1057.505523092,1058.2729999999995,0.40259999999999546,284.25849999999997,323.4299999999999,10,14,31,75,23,6,4,2,0.5,0,5,4,1
CHEMBL7364,CHEMBL7364,CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CSCCOCCOCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21)NC(C)=O,HOAREJUGBLUUJD-MJSJRNKMSA-N,Small molecule,,0,0,900-1300,971.19,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CSCCOCCOCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21)NC(C)=O,HOAREJUGBLUUJD-MJSJRNKMSA-N,C49H66N10O9S,O=C1NC(=O)C(c2cn(CCOCCOCCSCCC(=O)N3CCCC3)c3ccccc23)=C1c1c[nH]c2ccccc12,98,970.4734946919999,971.1949999999997,1.9255000000000104,265.2419999999996,274.09999999999997,8,12,28,69,20,6,4,2,0.4897959183673469,0,4,4,0
CHEMBL269343,CHEMBL269343,CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CSCCOCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21)NC(C)=O,SDFILKXZVZKMFG-JEZWYNFKSA-N,Small molecule,,0,0,900-1300,927.14,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CSCCOCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21)NC(C)=O,SDFILKXZVZKMFG-JEZWYNFKSA-N,C47H62N10O8S,O=C1NC(=O)C(c2cn(CCOCCSCCC(=O)N3CCCC3)c3ccccc23)=C1c1c[nH]c2ccccc12,97,926.447279944,927.1419999999998,1.9089000000000091,254.42299999999943,264.87,8,11,25,66,19,6,4,2,0.46808510638297873,0,4,4,0
CHEMBL386091,CHEMBL386091,CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CSCCOCCOCCOCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21)NC(C)=O,HJEAYMATMQIZCK-WPBXQMBASA-N,Small molecule,,0,0,900-1300,1015.25,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CSCCOCCOCCOCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21)NC(C)=O,HJEAYMATMQIZCK-WPBXQMBASA-N,C51H70N10O10S,O=C1NC(=O)C(c2cn(CCOCCOCCOCCSCCC(=O)N3CCCC3)c3ccccc23)=C1c1c[nH]c2ccccc12,98,1014.49970944,1015.2479999999996,1.9421000000000108,276.06099999999975,283.3299999999999,8,13,31,72,21,6,4,2,0.5098039215686274,0,4,4,0
CHEMBL386092,CHEMBL386092,CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)C(CO)NC(=O)[C@H](CSCOCCOCCOCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21)NC(C)=O,DZECEUMZZKNLSR-SYGBQDHYSA-N,Small molecule,,0,0,900-1300,1088.30,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)C(CO)NC(=O)[C@H](CSCOCCOCCOCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21)NC(C)=O,DZECEUMZZKNLSR-SYGBQDHYSA-N,C53H73N11O12S,O=C(CCSCOCCOCCOCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21)NCC(=O)N1CCCC1,102,1087.516087776,1088.2989999999995,0.37669999999999365,290.21050000000014,332.6599999999999,10,15,33,77,24,6,4,2,0.5094339622641509,0,5,4,1
CHEMBL426521,CHEMBL426521,CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CSCCOCCOCCn1cc(C2=C(c3cn(CCCN(C)C)c4ccccc34)C(=O)NC2=O)c2ccccc21)NC(C)=O,GEXGIRGRBUJIFI-GWPOUUAMSA-N,Small molecule,,0,0,900-1300,1056.34,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CSCCOCCOCCn1cc(C2=C(c3cn(CCCN(C)C)c4ccccc34)C(=O)NC2=O)c2ccccc21)NC(C)=O,GEXGIRGRBUJIFI-GWPOUUAMSA-N,C54H77N11O9S,O=C1NC(=O)C(c2cn(CCOCCOCCSCCC(=O)N3CCCC3)c3ccccc23)=C1c1c[nH]c2ccccc12,97,1055.5626440439999,1056.3449999999993,2.3506000000000125,292.0523000000001,266.48,7,13,32,75,21,6,4,2,0.5370370370370371,0,4,4,0
CHEMBL429906,CHEMBL429906,CCCCCCCCCCCCCCCCCCCCCC(=O)OC(C)(C)C(=O)OCC1OC(O)C(NC(C)=O)C(O[C@H](C)C(=O)N[C@@H](C)C(=O)NC(CCC(=O)O)C(N)=O)C1O,URSMEARABMQVKY-JXHCIXBCSA-N,Small molecule,,0,0,900-1300,901.15,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCCCCCCCCCCCCCCCCCCCC(=O)OC(C)(C)C(=O)OCC1OC(O)C(NC(C)=O)C(O[C@H](C)C(=O)N[C@@H](C)C(=O)NC(CCC(=O)O)C(N)=O)C1O,URSMEARABMQVKY-JXHCIXBCSA-N,C45H80N4O14,C1CCOCC1,76,900.5671032399999,901.1490000000001,4.369400000000008,233.5698999999992,279.21000000000004,7,13,35,63,18,1,0,1,0.8444444444444444,0,8,2,6
CHEMBL430278,CHEMBL430278,CCCCCCCCCCCCCCCCCCCCCC(=O)OC(C)(C)C(=O)OCC(OC(C)=O)C1OC(O)C(NC(C)=O)C1OC(C)C(=O)N[C@@H](C)C(=O)NC(CCC(=O)O)C(N)=O,BMHDSDGAEKGVRC-WBFSHXICSA-N,Small molecule,,0,0,900-1300,943.19,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCCCCCCCCCCCCCCCCCCCCC(=O)OC(C)(C)C(=O)OCC(OC(C)=O)C1OC(O)C(NC(C)=O)C1OC(C)C(=O)N[C@@H](C)C(=O)NC(CCC(=O)O)C(N)=O,BMHDSDGAEKGVRC-WBFSHXICSA-N,C47H82N4O15,C1CCOC1,80,942.5776679239999,943.1860000000001,4.940200000000007,243.1170999999991,285.28,6,14,37,66,19,1,0,1,0.8297872340425532,0,8,1,7
CHEMBL216785,CHEMBL216785,CC[C@H](C)[C@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)[C@@H](C)O)[C@@H](C)CC,VNAYFCVHAPXSTF-KADOGWJTSA-N,Protein,,0,0,900-1300,1176.39,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CC[C@H](C)[C@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)[C@@H](C)O)[C@@H](C)CC,VNAYFCVHAPXSTF-KADOGWJTSA-N,C52H89N17O14,c1ccccc1,75,1175.677490528,1176.388999999999,-5.007799999999998,304.9748,551.5599999999998,18,16,39,83,31,1,1,0,0.6346153846153846,0,12,12,0
CHEMBL8155,CHEMBL8155,NCCCC[C@H](C(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)O,PDFVCANAIIXZDH-SSOSCIOSSA-N,Small molecule,,0,0,900-1300,901.97,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,NCCCC[C@H](C(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)O,PDFVCANAIIXZDH-SSOSCIOSSA-N,C41H59N9O14,O=C(CNC(=O)[C@@H]1CCCN1C(=O)CCc1ccccc1)CC(=O)N1CCC[C@H]1C(=O)NCC(=O)NCC(=O)N1CCCC1,77,901.418147568,901.9719999999998,-3.569300000000002,221.97149999999957,375.48999999999995,10,14,23,64,23,4,1,3,0.6097560975609756,0,8,8,0
CHEMBL425969,CHEMBL425969,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Oc4ccc(C(F)(F)F)cc4)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,MMNIHKMVQZGFOD-ZFHVLNGMSA-N,Small molecule,,0,0,900-1300,936.11,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Oc4ccc(C(F)(F)F)cc4)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,MMNIHKMVQZGFOD-ZFHVLNGMSA-N,C50H72F3NO12,O=C1CC=CCCCC[C@@H]2CCCC(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H](/C=C/[C@H]2CC[C@H](Oc3ccccc3)CC2)CCC1,96,935.5006614040001,936.1150000000002,7.578400000000009,237.92259999999908,167.35999999999999,2,12,8,66,16,5,1,4,0.72,0,14,14,0
CHEMBL216313,CHEMBL216313,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Oc4cc(C(F)(F)F)cc(C(F)(F)F)c4)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,KSAOTWFZYRKOQJ-JYDCOWIOSA-N,Small molecule,,0,0,900-1300,1004.11,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Oc4cc(C(F)(F)F)cc(C(F)(F)F)c4)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,KSAOTWFZYRKOQJ-JYDCOWIOSA-N,C51H71F6NO12,O=C1CC=CCCCC[C@@H]2CCCC(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H](/C=C/[C@H]2CC[C@H](Oc3ccccc3)CC2)CCC1,97,1003.488046032,1004.1120000000003,8.597200000000006,242.92459999999912,167.35999999999999,2,12,8,70,19,5,1,4,0.7254901960784313,0,14,14,0
CHEMBL8423,CHEMBL8423,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Oc4ccc(N(C)C)cc4)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,GYHQRTAISNEBHM-YAXCMINBSA-N,Small molecule,,0,0,900-1300,911.19,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Oc4ccc(N(C)C)cc4)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,GYHQRTAISNEBHM-YAXCMINBSA-N,C51H78N2O12,O=C1CC=CCCCC[C@@H]2CCCC(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H](/C=C/[C@H]2CC[C@H](Oc3ccccc3)CC2)CCC1,95,910.5554759360001,911.187,6.625600000000007,247.247599999999,170.59999999999997,2,13,9,65,14,5,1,4,0.7254901960784313,0,14,14,0
CHEMBL8189,CHEMBL8189,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Oc4ccc(SC)cc4)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,IMLDKPFQADJBST-GGDFLUGMSA-N,Small molecule,,0,0,900-1300,914.21,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Oc4ccc(SC)cc4)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,IMLDKPFQADJBST-GGDFLUGMSA-N,C50H75NO12S,O=C1CC=CCCCC[C@@H]2CCCC(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H](/C=C/[C@H]2CC[C@H](Oc3ccccc3)CC2)CCC1,95,913.5009978400001,914.2120000000001,7.281500000000009,244.70159999999905,167.35999999999999,2,13,9,64,14,5,1,4,0.72,0,14,14,0
CHEMBL444092,MICROCYSTIN-LR,C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C,ZYZCGGRZINLQBL-GWRQVWKTSA-N,Small molecule,,0,1,900-1300,995.19,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C,ZYZCGGRZINLQBL-GWRQVWKTSA-N,C49H74N10O12,C=C1NC(=O)CCCNC(=O)C[C@H](/C=C/C=C/CCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)CNC(=O)CNC1=O,101,994.5487678080002,995.1889999999999,0.8280700000000023,263.6115999999995,340.64,11,11,15,71,22,2,1,1,0.5510204081632653,0,10,10,0
CHEMBL8342,CHEMBL8342,CC(C)CCCC(C)C1CCC2C3CC=C4CC(OCCOCCOCCOCCOP(O)(=S)OCCOCCOCCSC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CCC12C,WSROLBVVAQYPCU-UHFFFAOYSA-N,Small molecule,,0,0,900-1300,969.29,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CC(C)CCCC(C)C1CCC2C3CC=C4CC(OCCOCCOCCOCCOP(O)(=S)OCCOCCOCCSC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CCC12C,WSROLBVVAQYPCU-UHFFFAOYSA-N,C47H85O14PS2,S=[PH](OCCOCCOCCOCCOC1CCC2C(=CCC3C4CCCC4CCC23)C1)OCCOCCOCCSC1CCCCO1,84,968.51183603,969.2909999999998,6.2791000000000095,251.51399999999896,184.22,5,15,31,64,17,5,0,5,0.9574468085106383,0,14,0,14
CHEMBL8687,CHEMBL8687,CCC[C@H]1C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)[C@@H](CCC)C(=O)O[C@@H](C)C(=O)N1C,VSVZUTBBIGEVGI-OFPCZOAJSA-N,Small molecule,,0,0,900-1300,921.14,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCC[C@H]1C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)[C@@H](CCC)C(=O)O[C@@H](C)C(=O)N1C,VSVZUTBBIGEVGI-OFPCZOAJSA-N,C50H72N4O12,O=C1COC(=O)CNC(=O)[C@@H](Cc2ccccc2)OC(=O)CNC(=O)COC(=O)CNC(=O)[C@@H](Cc2ccccc2)OC(=O)CN1,48,920.514673744,921.1419999999999,5.172800000000008,246.11799999999909,186.44000000000003,0,12,12,66,16,3,2,1,0.6,0,8,8,0
CHEMBL427821,CHEMBL427821,C[C@@H]1OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](Cc2ccccc2)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](C)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](Cc2ccccc2)OC(=O)[C@H](Cc2ccccc2)N(C)C1=O,NMICIORGDOGSGE-PDZWIRFLSA-N,Small molecule,,0,0,900-1300,1085.26,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,C[C@@H]1OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](Cc2ccccc2)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](C)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](Cc2ccccc2)OC(=O)[C@H](Cc2ccccc2)N(C)C1=O,NMICIORGDOGSGE-PDZWIRFLSA-N,C64H68N4O12,O=C1COC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)OC(=O)[C@H](Cc2ccccc2)NC(=O)COC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)OC(=O)[C@H](Cc2ccccc2)N1,37,1084.483373616,1085.264,6.451200000000005,297.97600000000017,186.44,0,12,12,80,16,7,6,1,0.3125,0,8,8,0
CHEMBL266333,CHEMBL266333,CCC(C)[C@H]1C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)[C@@H](C(C)CC)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C(C)CC)C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)[C@@H](C(C)CC)C(=O)O[C@@H](C)C(=O)N1C,ILDAIIYWKHWOLC-TYHRDXGGSA-N,Small molecule,,0,0,900-1300,949.20,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCC(C)[C@H]1C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)[C@@H](C(C)CC)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C(C)CC)C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)[C@@H](C(C)CC)C(=O)O[C@@H](C)C(=O)N1C,ILDAIIYWKHWOLC-TYHRDXGGSA-N,C52H76N4O12,O=C1COC(=O)CNC(=O)[C@@H](Cc2ccccc2)OC(=O)CNC(=O)COC(=O)CNC(=O)[C@@H](Cc2ccccc2)OC(=O)CN1,43,948.545973872,949.1959999999998,5.6648000000000085,255.21199999999902,186.44000000000003,0,12,12,68,16,3,2,1,0.6153846153846154,0,12,8,4
CHEMBL216322,CHEMBL216322,CCN1C(=O)[C@H](C)OC(=O)[C@H](CC(C)C)N(CC)C(=O)[C@@H](Cc2ccccc2)OC(=O)[C@H](CC(C)C)N(CC)C(=O)[C@@H](C)OC(=O)[C@H](CC(C)C)N(CC)C(=O)[C@@H](Cc2ccccc2)OC(=O)[C@@H]1CC(C)C,DOPNRZXGQQZGCX-LLODAHGSSA-N,Small molecule,,0,0,900-1300,1005.30,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCN1C(=O)[C@H](C)OC(=O)[C@H](CC(C)C)N(CC)C(=O)[C@@H](Cc2ccccc2)OC(=O)[C@H](CC(C)C)N(CC)C(=O)[C@@H](C)OC(=O)[C@H](CC(C)C)N(CC)C(=O)[C@@H](Cc2ccccc2)OC(=O)[C@@H]1CC(C)C,DOPNRZXGQQZGCX-LLODAHGSSA-N,C56H84N4O12,O=C1COC(=O)CNC(=O)[C@@H](Cc2ccccc2)OC(=O)CNC(=O)COC(=O)CNC(=O)[C@@H](Cc2ccccc2)OC(=O)CN1,44,1004.6085741280001,1005.3039999999996,7.22520000000001,273.6799999999993,186.44,0,12,16,72,16,3,2,1,0.6428571428571429,0,8,8,0
