external_compound_id,preferred_name,compound_family,mechanism_class,target_relevance_tier,activity_relevance_tier,include_in_tier1_fks_set,include_in_tier2_cell_wall_set,use_for_pretraining,direct_fks,broad_antifungal,cell_wall_related,candidate_activity_rows,unique_source_reference_count,has_structure,has_inchikey,known_fks_family,review_priority,recommended_review_action,source_ids,smiles_canonical,inchikey
EXT-FKS-0147,CHEMBL412243,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL412243,CCCCCCCCOc1ccc(NC(=O)C(CC(=O)O)NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c3ccc(O)c(O)c3)C2)cc1,PDDRNRSSPNPQMV-GILZUSNRSA-N
EXT-FKS-0148,CHEMBL412790,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL412790,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)CCCCCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,YJJRPPZVQBONEH-NOEKLFLESA-N
EXT-FKS-0149,CHEMBL413199,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL413199,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@@H]4C[C@@H](O)[C@@H](O)NC(=O)C5[C@@H](OC)[C@@H](OC)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1,HXDBDPKMZXJNKW-RGLVSVEUSA-N
EXT-FKS-0150,CHEMBL413521,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL413521,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](OCCN)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CCCCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,AZWUNFSPIAYYOZ-XYMYCTPNSA-N
EXT-FKS-0151,CHEMBL414288,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL414288,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)CCCCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,LRJGYSTYOUYCSC-WXVGHFLASA-N
EXT-FKS-0152,CHEMBL414362,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL414362,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)CCCCCCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,RYNRVIGYPJLTCP-IDACEGCDSA-N
EXT-FKS-0408,CHEMBL415670,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL415670,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)Cc2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,WUDMAISRDJLWQM-KESYHRTFSA-N
EXT-FKS-0153,CHEMBL428614,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL428614,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)CN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,DJLBXGAUWBJJQP-TVQDTUTDSA-N
EXT-FKS-0154,CHEMBL429520,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL429520,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,XRXQXDRADCYFBG-GJWVBUFMSA-N
EXT-FKS-0155,CHEMBL437250,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL437250,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)CCCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,OJPVZUUCRJMOOS-SPHRYDHZSA-N
EXT-FKS-0157,CHEMBL438381,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL438381,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,YACAGLUUPAACRO-OAGASEJOSA-N
EXT-FKS-0158,CHEMBL438668,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL438668,CCCCCCCCOc1ccc(NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c3ccc(O)c(O)c3)C2)cc1,HZNJRLWMTDJHQX-XWPDGZPZSA-N
EXT-FKS-0409,CHEMBL4751360,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL4751360,CCCCCCCCCCCCC[C@H]1OC(=O)[C@H](CCCN(CCN)C(=O)[C@H](CCCN)N(CCN)CCN)NC(=O)[C@@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](C)NC(=O)[C@H]([C@@H](C)O)NC1=O,GKNDBVFQZHGKJV-CZWGZXGUSA-N
EXT-FKS-0410,CHEMBL4758391,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL4758391,CCCCCCCCCCCCC[C@H]1OC(=O)[C@H](CCCN(CCCN)C(=O)[C@@H](CCCN)N(CCN)CCN)NC(=O)[C@@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](C)NC(=O)[C@H]([C@@H](C)O)NC1=O,BBQPWUWAPMTWNO-FDXQBVOYSA-N
EXT-FKS-0411,CHEMBL4759855,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL4759855,CCCCCCCCCCCCC[C@H]1OC(=O)[C@H](CCCNC(=O)[C@@H](CCCN)N(CCN)CCN)NC(=O)[C@@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](C)NC(=O)[C@H]([C@@H](C)O)NC1=O,VIWVZKMDLXQMIX-NZCNIKISSA-N
EXT-FKS-0412,CHEMBL4800505,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL4800505,CCCCCCCCCCCCC[C@H]1OC(=O)[C@H](CCCN(CCCN)C(=O)[C@H](CCCN)N(CCN)CCN)NC(=O)[C@@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](C)NC(=O)[C@H]([C@@H](C)O)NC1=O,BBQPWUWAPMTWNO-KZLDELRHSA-N
EXT-FKS-0159,CHLOROGENIC ACID,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL284616,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,CWVRJTMFETXNAD-JUHZACGLSA-N
EXT-FKS-0016,CHEMBL3760049,echinocandin,broad_antifungal_or_fks_family,Tier 1,broad_antifungal,candidate_review,candidate_review,candidate_review,0,72,0,72,72,yes,yes,yes,P1_known_fks_family_verify_first,Check structure identity and family assignment; confirm whether activity is direct FKS or whole-cell only.,ChEMBL:CHEMBL3760049,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@H](C)O)NC4=O)cc3)cc2)cc1,JHVAMHSQVVQIOT-ZREZJXSTSA-N
EXT-FKS-0020,CHEMBL4764856,enfumafungin,broad_antifungal_or_fks_family,Tier 1,broad_antifungal,candidate_review,candidate_review,candidate_review,0,54,0,54,54,yes,yes,yes,P1_known_fks_family_verify_first,Check structure identity and family assignment; confirm whether activity is direct FKS or whole-cell only.,ChEMBL:CHEMBL4764856,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@H]4[C@H]5COC[C@@]4(C[C@@H](n4ncnc4-c4ccncc4)[C@@H]5OC[C@](C)(N)C(C)(C)C)C3=CC[C@@]2(C)[C@@H]1C(=O)O,RQNYUCOQFZEKBG-AMAXVAHISA-N
EXT-FKS-0191,CHEMBL5414434,enfumafungin,broad_antifungal_or_fks_family,Tier 1,broad_antifungal,candidate_review,candidate_review,candidate_review,0,10,0,10,10,yes,yes,yes,P1_known_fks_family_verify_first,Check structure identity and family assignment; confirm whether activity is direct FKS or whole-cell only.,ChEMBL:CHEMBL5414434,CC(=O)O[C@@H]1C[C@]23C4=CC[C@@]5(C)[C@@H]6C(=O)C[C@H](C(C)C)[C@@]6(C)CC[C@]5(C)[C@H]4CC[C@H]2[C@@](C)(COC3O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,HXURBMQYBLUXCC-ZTRYZSRGSA-N
EXT-FKS-0192,CHEMBL5426159,enfumafungin,broad_antifungal_or_fks_family,Tier 1,broad_antifungal,candidate_review,candidate_review,candidate_review,0,10,0,10,10,yes,yes,yes,P1_known_fks_family_verify_first,Check structure identity and family assignment; confirm whether activity is direct FKS or whole-cell only.,ChEMBL:CHEMBL5426159,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@H]4[C@@]5(C)COC(O)[C@@]4(C[C@@H](O)[C@@H]5O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C3=CC[C@@]2(C)[C@@H]1C(=O)O,YLDXXHXLSBZJEC-LFTBGLIDSA-N
EXT-FKS-0416,CHEMBL452101,pneumocandin,broad_antifungal_or_fks_family,Tier 1,broad_antifungal,candidate_review,candidate_review,candidate_review,0,9,0,9,6,yes,yes,yes,P1_known_fks_family_verify_first,Check structure identity and family assignment; confirm whether activity is direct FKS or whole-cell only.,ChEMBL:CHEMBL452101,O=C1/C(=C/c2ccc(O)cc2)CC/C1=C\c1ccc(O)cc1,YSEMBYWAAKOCKW-JOBJLJCHSA-N
EXT-FKS-0417,CHEMBL459922,echinocandin,broad_antifungal_or_fks_family,Tier 1,broad_antifungal,candidate_review,candidate_review,candidate_review,0,9,0,9,9,yes,yes,yes,P1_known_fks_family_verify_first,Check structure identity and family assignment; confirm whether activity is direct FKS or whole-cell only.,ChEMBL:CHEMBL459922,Cc1cc(-c2cccnc2)nc2ccc(Br)cc12,FTTJROUNFXNASR-UHFFFAOYSA-N
EXT-FKS-0454,CHEMBL2369955,mulundocandin,broad_antifungal_or_fks_family,Tier 1,broad_antifungal,candidate_review,candidate_review,candidate_review,0,8,0,8,8,yes,yes,yes,P1_known_fks_family_verify_first,Check structure identity and family assignment; confirm whether activity is direct FKS or whole-cell only.,ChEMBL:CHEMBL2369955,CCC(C)CCCCCCCCCCC(=O)N[C@@H]1C[C@@H](O)[C@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@H](CO)NC(=O)[C@H]([C@@H](O)[C@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,WUPSJTQKGFMDON-YYZYRETJSA-N
EXT-FKS-0218,CHEMBL412839,pneumocandin,broad_antifungal_or_fks_family,Tier 1,broad_antifungal,candidate_review,candidate_review,candidate_review,0,8,0,8,8,yes,yes,yes,P1_known_fks_family_verify_first,Check structure identity and family assignment; confirm whether activity is direct FKS or whole-cell only.,ChEMBL:CHEMBL412839,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](OCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,LJKPFWANICWKBY-QNYRWOSYSA-N
EXT-FKS-0219,CHEMBL412976,pneumocandin,broad_antifungal_or_fks_family,Tier 1,broad_antifungal,candidate_review,candidate_review,candidate_review,0,8,0,8,8,yes,yes,yes,P1_known_fks_family_verify_first,Check structure identity and family assignment; confirm whether activity is direct FKS or whole-cell only.,ChEMBL:CHEMBL412976,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](OCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,GEJINPNVLFURRC-INERLFPESA-N
EXT-FKS-0493,CHEMBL1160279,echinocandin,broad_antifungal_or_fks_family,Tier 1,broad_antifungal,candidate_review,candidate_review,candidate_review,0,7,0,7,7,yes,yes,yes,P1_known_fks_family_verify_first,Check structure identity and family assignment; confirm whether activity is direct FKS or whole-cell only.,ChEMBL:CHEMBL1160279,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(OC(=O)NCCN(C)C)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@H](C)O)NC1=O.O=C(O)C(F)(F)F,SFNWZLYLAHVETP-MEOIHSALSA-N
EXT-FKS-0494,CHEMBL1160280,echinocandin,broad_antifungal_or_fks_family,Tier 1,broad_antifungal,candidate_review,candidate_review,candidate_review,0,7,0,7,7,yes,yes,yes,P1_known_fks_family_verify_first,Check structure identity and family assignment; confirm whether activity is direct FKS or whole-cell only.,ChEMBL:CHEMBL1160280,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(OC(=O)OCCN(C)C)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@H](C)O)NC1=O.O=C(O)C(F)(F)F,YYSYUJYYDRBIRN-MEOIHSALSA-N
EXT-FKS-0413,CHEMBL1790214,echinocandin,broad_antifungal_or_fks_family,Tier 1,broad_antifungal,candidate_review,candidate_review,candidate_review,0,7,0,7,5,yes,yes,yes,P1_known_fks_family_verify_first,Check structure identity and family assignment; confirm whether activity is direct FKS or whole-cell only.,ChEMBL:CHEMBL1790214,C/C=C1/NC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CCN)NC(=O)[C@@H](NC(=O)CC(O)CCCCCCCCCCCCC)COC(=O)[C@H]([C@H](O)CCl)NC(=O)[C@H]([C@H](O)C(=O)O)NC1=O,KZSKIDBMTSZKLE-IBFBLMEYSA-N
EXT-FKS-0498,CHEMBL267318,echinocandin,broad_antifungal_or_fks_family,Tier 1,broad_antifungal,candidate_review,candidate_review,candidate_review,0,7,0,7,7,yes,yes,yes,P1_known_fks_family_verify_first,Check structure identity and family assignment; confirm whether activity is direct FKS or whole-cell only.,ChEMBL:CHEMBL267318,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(OC(=O)CCCC(=O)O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@H](C)O)NC1=O,UMCMTRYXXPOIEZ-WVRIDFMVSA-N
EXT-FKS-0500,CHEMBL405465,echinocandin,broad_antifungal_or_fks_family,Tier 1,broad_antifungal,candidate_review,candidate_review,candidate_review,0,7,0,7,7,yes,yes,yes,P1_known_fks_family_verify_first,Check structure identity and family assignment; confirm whether activity is direct FKS or whole-cell only.,ChEMBL:CHEMBL405465,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@H](C)O)NC1=O,DQXPFAADCTZLNL-YSHLLHMASA-N
EXT-FKS-0214,CHEMBL1790210,echinocandin,broad_antifungal_or_fks_family,Tier 1,broad_antifungal,candidate_review,candidate_review,candidate_review,0,6,0,6,4,yes,yes,yes,P1_known_fks_family_verify_first,Check structure identity and family assignment; confirm whether activity is direct FKS or whole-cell only.,ChEMBL:CHEMBL1790210,C/C=C1/NC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CCN)NC(=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCCCC)COC(=O)[C@H]([C@H](O)CCl)NC(=O)[C@H]([C@H](O)C(=O)O)NC1=O,KZSKIDBMTSZKLE-DUDBAINESA-N
EXT-FKS-0497,CHEMBL266844,pneumocandin,broad_antifungal_or_fks_family,Tier 1,broad_antifungal,candidate_review,candidate_review,candidate_review,0,5,0,5,5,yes,yes,yes,P1_known_fks_family_verify_first,Check structure identity and family assignment; confirm whether activity is direct FKS or whole-cell only.,ChEMBL:CHEMBL266844,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(OP(=O)(O)O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,AACNNVWJHCPRCZ-FLSSHVAGSA-N
EXT-FKS-0004,FLUCONAZOLE,azole_antifungal,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal;cell_wall_related,no,candidate_review,candidate_review,0,671,3,674,616,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL106,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,RFHAOTPXVQNOHP-UHFFFAOYSA-N
EXT-FKS-0005,AMPHOTERICIN B,polyene_antifungal,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,669,0,669,572,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL267345,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,APKFDSVGJQXUKY-INPOYWNPSA-N
EXT-FKS-0006,VORICONAZOLE,azole_antifungal,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,592,0,592,510,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL638,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,BCEHBSKCWLPMDN-MGPLVRAMSA-N
EXT-FKS-0007,ITRACONAZOLE,azole_antifungal,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,570,0,570,495,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL64391,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,VHVPQPYKVGDNFY-UHFFFAOYSA-N
EXT-FKS-0008,FLUCYTOSINE,antimetabolite_antifungal,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,531,0,531,431,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL1463,Nc1nc(=O)[nH]cc1F,XRECTZIEBJDKEO-UHFFFAOYSA-N
EXT-FKS-0009,POSACONAZOLE,azole_antifungal,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal,no,candidate_review,candidate_review,0,504,0,504,419,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL1397,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,RAGOYPUPXAKGKH-XAKZXMRKSA-N
EXT-FKS-0010,MICONAZOLE,azole_antifungal,broad_antifungal_or_fks_resistance_context,Tier 2,broad_antifungal;cell_wall_related,no,candidate_review,candidate_review,0,428,1,429,406,yes,yes,no,P2_broad_antifungal_pretraining_review,Use mainly for pretraining/background unless mechanism is confirmed by source paper.,ChEMBL:CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,BYBLEWFAAKGYCD-UHFFFAOYSA-N
