dataset_version,external_compound_id,preferred_name,compound_family,strict_inclusion_class,source_ids,smiles_canonical,canonical_smiles_rdkit,inchikey,inchikey_rdkit,rdkit_parse_ok,structure_ready_for_2d_modeling,auto_review_decision,auto_review_confidence,auto_mechanism_scope,auto_fks1_specificity,external_training_role,mechanism_classification_label,label_weight_external_pretraining,use_for_external_pretraining_v0_1,use_for_external_chemical_space_v0_1,use_for_papulacandin_exact_activity_regression,exact_activity_regression_exclusion_reason,manual_review_required_before_final_claim,accepted_direct_evidence_rows,high_confidence_direct_rows,medium_high_confidence_direct_rows,fks1_specific_direct_rows,target_unchecked_direct_rows,unique_source_reference_count,activity_rows_total,activity_rows_with_converted_uM,activity_endpoint_type_count,activity_organism_count,activity_source_reference_count,direct_evidence_rows_reviewed,direct_evidence_high_rows,direct_evidence_medium_high_rows,direct_evidence_fks1_specific_rows,direct_exact_value_rows,best_direct_exact_value_uM,best_direct_exact_p_activity,molecular_formula,murcko_scaffold_smiles,ecfp4_on_bits,exact_mw_rdkit,mol_wt_rdkit,clogp_rdkit,mol_mr_rdkit,tpsa_rdkit,hbd_rdkit,hba_rdkit,rotb_rdkit,heavy_atom_count_rdkit,hetero_atom_count_rdkit,ring_count_rdkit,aromatic_ring_count_rdkit,aliphatic_ring_count_rdkit,saturated_ring_count_rdkit,fsp3_rdkit,formal_charge_rdkit,stereo_centers_total_rdkit,stereo_centers_assigned_rdkit,stereo_centers_unassigned_rdkit,double_bonds_unassigned_ez_rdkit,duplicate_inchikey_group_size,duplicate_rdkit_smiles_group_size,evidence_summary,recommended_action,manual_override_decision,manual_note,rdkit_parse_error,data_origin,whole_cell_label_direct_rows
external_fks_model_ready_v0_1,EXT-FKS-0388,CHEMBL3740212,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3740212,CC(=O)O[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(=O)O[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,WAOIDKLDJMXRNZ-BINCLUATSA-N,WAOIDKLDJMXRNZ-BINCLUATSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0.08665,7.062,C38H60O11,C1=C2[C@H](CC[C@H]3C4COC[C@@]23CC[C@@H]4O[C@H]2CCCCO2)C2CCCCC2C1,81,692.41356274,692.8870000000006,3.691700000000004,177.76699999999954,172.20999999999998,5,10,7,49,11,6,0,6,5,0.8947368421052632,0,16,16,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,1
external_fks_model_ready_v0_1,EXT-FKS-0389,CHEMBL3740280,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3740280,CCCCN[C@@](C)(CO[C@H]1[C@H](n2nnc(N)n2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C,CCCCN[C@@](C)(CO[C@H]1[C@H](n2nnc(N)n2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C,SPPJERVAFSOKPH-AJGOYDDISA-N,SPPJERVAFSOKPH-AJGOYDDISA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0.01407,7.852,C41H70N6O4,C1=C2[C@H](CC[C@H]3C4COC[C@@]23C[C@@H](n2ncnn2)C4)C2CCCCC2C1,94,710.54585472,711.0490000000001,7.574500000000007,200.73289999999932,137.41,3,8,12,51,10,6,1,5,4,0.9024390243902439,0,12,12,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,1
external_fks_model_ready_v0_1,EXT-FKS-0390,CHEMBL3740534,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3740534,COc1ccc([C@@H]2C[C@@]34COC[C@](C)([C@@H]3CC[C@H]3C4=CC[C@@]4(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]34C)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,COc1ccc([C@@H]2C[C@@]34COC[C@](C)([C@@H]3CC[C@H]3C4=CC[C@@]4(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]34C)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,VPJDXFXMGFPREL-LTRRNOPESA-N,VPJDXFXMGFPREL-LTRRNOPESA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0.6347,6.197,C43H64O10,C1=C2[C@H](CC[C@H]3C4COC[C@@]23C[C@@H](c2ccccc2)[C@@H]4O[C@H]2CCCCO2)C2CCCCC2C1,85,740.449948248,740.9750000000006,5.5524000000000076,197.94799999999933,155.14000000000001,5,9,8,53,10,7,1,6,5,0.7906976744186046,0,16,16,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,1
external_fks_model_ready_v0_1,EXT-FKS-0391,CHEMBL3740729,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3740729,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](Oc4ccccc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](Oc4ccccc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,FZKKKIVVVMBEGM-CFVGCOAFSA-N,FZKKKIVVVMBEGM-CFVGCOAFSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0.5782,6.238,C42H62O10,C1=C2[C@H](CC[C@H]3C4COC[C@@]23C[C@@H](Oc2ccccc2)[C@@H]4O[C@H]2CCCCO2)C2CCCCC2C1,83,726.4342981839999,726.9480000000001,5.207600000000005,193.0709999999994,155.14000000000001,5,9,8,52,10,7,1,6,5,0.7857142857142857,0,16,16,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,1
external_fks_model_ready_v0_1,EXT-FKS-0392,CHEMBL3740840,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3740840,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4cncn4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4cncn4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,DXBDXELMSHQNJA-NZLNUFMPSA-N,DXBDXELMSHQNJA-NZLNUFMPSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0.3422,6.466,C38H59N3O9,C1=C2[C@H](CC[C@H]3C4COC[C@@]23C[C@@H](n2cncn2)[C@@H]4O[C@H]2CCCCO2)C2CCCCC2C1,85,701.4251304679999,701.9019999999999,3.592800000000002,181.27199999999957,176.62,5,10,7,50,12,7,1,6,5,0.868421052631579,0,16,16,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,1
external_fks_model_ready_v0_1,EXT-FKS-0393,CHEMBL3740861,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3740861,CC(=O)O[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OCCN,CC(=O)O[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OCCN,ZAJOJJINSWBTDQ-SCOYQWGNSA-N,ZAJOJJINSWBTDQ-SCOYQWGNSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0.08197,7.086,C34H55NO6,C1=C2[C@H](CC[C@H]3C4CCC[C@]23COC4)C2CCCCC2C1,73,573.4029384799999,573.8150000000002,5.850500000000006,157.92119999999974,108.08,2,6,7,41,7,5,0,5,4,0.8823529411764706,0,11,11,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,1
external_fks_model_ready_v0_1,EXT-FKS-0394,CHEMBL3740960,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3740960,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4ccc6ccccc64)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4ccc6ccccc64)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,IPQQEFUBLCUWFJ-REEQUEASSA-N,IPQQEFUBLCUWFJ-REEQUEASSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1.414,5.849,C44H63NO9,C1=C2[C@H](CC[C@H]3C4COC[C@@]23C[C@@H](n2ccc3ccccc32)[C@@H]4O[C@H]2CCCCO2)C2CCCCC2C1,90,749.4502825959999,749.986,5.956000000000007,203.18799999999936,150.84,5,8,7,54,10,8,2,6,5,0.75,0,16,16,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,1
external_fks_model_ready_v0_1,EXT-FKS-0395,CHEMBL3741042,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3741042,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4nccn4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4nccn4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,WAHZWWKALJIDIV-ITOHWBLUSA-N,WAHZWWKALJIDIV-ITOHWBLUSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1.411,5.85,C38H59N3O9,C1=C2[C@H](CC[C@H]3C4COC[C@@]23C[C@@H](n2nccn2)[C@@H]4O[C@H]2CCCCO2)C2CCCCC2C1,84,701.4251304679999,701.9019999999999,3.592800000000002,181.27199999999957,176.62,5,10,7,50,12,7,1,6,5,0.868421052631579,0,16,16,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,1
external_fks_model_ready_v0_1,EXT-FKS-0396,CHEMBL3741086,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3741086,CC(=O)Nc1nnnn1[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OC[C@](C)(N)C(C)C,CC(=O)Nc1nnnn1[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OC[C@](C)(N)C(C)C,ZEICOBPBKHLSPA-YVUSWWDISA-N,ZEICOBPBKHLSPA-YVUSWWDISA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0.08184,7.087,C39H64N6O5,C1=C2[C@H](CC[C@H]3C4COC[C@@]23C[C@@H](n2cnnn2)C4)C2CCCCC2C1,88,696.493819148,696.9779999999998,6.519700000000006,191.90089999999933,154.48000000000005,3,8,9,50,11,6,1,5,4,0.8717948717948718,0,12,12,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,1
external_fks_model_ready_v0_1,EXT-FKS-0397,CHEMBL3741163,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3741163,Cc1nnn([C@@H]2C[C@@]34COC[C@](C)([C@@H]3CC[C@H]3C4=CC[C@@]4(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]34C)[C@H]2OC[C@](C)(N)C(C)C)n1,Cc1nnn([C@@H]2C[C@@]34COC[C@](C)([C@@H]3CC[C@H]3C4=CC[C@@]4(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]34C)[C@H]2OC[C@](C)(N)C(C)C)n1,BZMJJHZIRLHHJF-XNMVFEFZSA-N,BZMJJHZIRLHHJF-XNMVFEFZSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0.02448,7.611,C38H63N5O4,C1=C2[C@H](CC[C@H]3C4COC[C@@]23C[C@@H](n2ncnn2)C4)C2CCCCC2C1,83,653.4880054959999,653.9530000000001,6.869720000000007,182.33419999999947,125.38,2,7,8,47,9,6,1,5,4,0.8947368421052632,0,12,12,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,1
external_fks_model_ready_v0_1,EXT-FKS-0398,CHEMBL3741171,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3741171,Cc1nnnn1[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OC[C@](C)(N)C(C)C,Cc1nnnn1[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OC[C@](C)(N)C(C)C,HTNLWBMLUJXCFT-XNMVFEFZSA-N,HTNLWBMLUJXCFT-XNMVFEFZSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0.07192,7.143,C38H63N5O4,C1=C2[C@H](CC[C@H]3C4COC[C@@]23C[C@@H](n2cnnn2)C4)C2CCCCC2C1,84,653.4880054959999,653.9530000000001,6.869720000000007,182.33419999999947,125.38000000000001,2,7,8,47,9,6,1,5,4,0.8947368421052632,0,12,12,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,1
external_fks_model_ready_v0_1,EXT-FKS-0399,CHEMBL3741220,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3741220,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@@](C)(C(C)C)N(C)C)[C@H](n4nnc(N)n4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@@](C)(C(C)C)N(C)C)[C@H](n4nnc(N)n4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,UXDWBLUXSMTABF-ZCDZSSOASA-N,UXDWBLUXSMTABF-ZCDZSSOASA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0.01319,7.88,C39H66N6O4,C1=C2[C@H](CC[C@H]3C4COC[C@@]23C[C@@H](n2ncnn2)C4)C2CCCCC2C1,88,682.5145545920002,682.995,6.746400000000007,191.50919999999937,128.62,2,8,9,49,10,6,1,5,4,0.8974358974358975,0,12,12,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,1
external_fks_model_ready_v0_1,EXT-FKS-0400,CHEMBL3741296,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3741296,CCCN[C@@](C)(CO[C@H]1[C@H](n2nnc(N)n2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C,CCCN[C@@](C)(CO[C@H]1[C@H](n2nnc(N)n2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C,NKCVNFJTHNXBBI-MHIFYHBESA-N,NKCVNFJTHNXBBI-MHIFYHBESA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,1,0.75,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0.01149,7.94,C40H68N6O4,C1=C2[C@H](CC[C@H]3C4COC[C@@]23C[C@@H](n2ncnn2)C4)C2CCCCC2C1,92,696.5302046559999,697.022,7.184400000000006,196.11589999999936,137.41,3,8,11,50,10,6,1,5,4,0.9,0,12,12,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,,,external_database_field_review,1
