dataset_version,pretraining_compound_id,source_compound_id,compound_name,pretraining_source_class,pretraining_binary_label,label_confidence,sample_weight,background_subtype,compound_family,mw_band,canonical_smiles_rdkit,inchikey,molecular_formula,murcko_scaffold_smiles,ecfp4_on_bits,exact_mw_rdkit,mol_wt_rdkit,clogp_rdkit,mol_mr_rdkit,tpsa_rdkit,hbd_rdkit,hba_rdkit,rotb_rdkit,heavy_atom_count_rdkit,hetero_atom_count_rdkit,ring_count_rdkit,aromatic_ring_count_rdkit,aliphatic_ring_count_rdkit,fsp3_rdkit,formal_charge_rdkit,stereo_centers_total_rdkit,stereo_centers_assigned_rdkit,stereo_centers_unassigned_rdkit
fks_pretraining_dataset_v0_1,EXT-FKS-0334,EXT-FKS-0334,CHEMBL2059642,positive_external_strict_fks,1,high,1.0,,mixed_fks,400-600,CN(C)c1ccc(CS(=O)(=O)N2CCN(c3cnn(-c4cccc(Cl)c4)c(=O)c3OCC3(C)CC3)CC2)cc1,PHAFTQNLBTWSCJ-UHFFFAOYSA-N,C28H34ClN5O4S,O=c1c(OCC2CC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,67,571.202003248,572.1310000000001,3.7828000000000026,154.8587999999997,87.98,0,7,9,39,11,5,3,2,0.42857142857142855,0,0,0,0
fks_pretraining_dataset_v0_1,EXT-FKS-0335,EXT-FKS-0335,CHEMBL2059643,positive_external_strict_fks,1,high,1.0,,mixed_fks,400-600,CC1(COc2c(N3CCN(S(=O)(=O)Cc4ccc(N)nc4)CC3)cnn(-c3cccc(Cl)c3)c2=O)CC1,UWGXHFNDYWMDHO-UHFFFAOYSA-N,C25H29ClN6O4S,O=c1c(OCC2CC2)c(N2CCN(S(=O)(=O)Cc3cccnc3)CC2)cnn1-c1ccccc1,67,544.1659520880002,545.065,2.694000000000001,142.7391999999998,123.65,1,8,8,37,12,5,3,2,0.4,0,0,0,0
fks_pretraining_dataset_v0_1,EXT-FKS-0336,EXT-FKS-0336,CHEMBL2059644,positive_external_strict_fks,1,high,1.0,,mixed_fks,400-600,CC1(COc2c(N3CCN(S(=O)(=O)Cc4cccnc4N)CC3)cnn(-c3cccc(Cl)c3)c2=O)CC1,AOMZSIFDBDFDOL-UHFFFAOYSA-N,C25H29ClN6O4S,O=c1c(OCC2CC2)c(N2CCN(S(=O)(=O)Cc3cccnc3)CC2)cnn1-c1ccccc1,68,544.1659520880002,545.065,2.694000000000001,142.73919999999984,123.65,1,8,8,37,12,5,3,2,0.4,0,0,0,0
fks_pretraining_dataset_v0_1,EXT-FKS-0337,EXT-FKS-0337,CHEMBL2059645,positive_external_strict_fks,1,high,1.0,,mixed_fks,400-600,CC1(COc2c(N3CCN(S(=O)(=O)Cc4ccnc(N)c4)CC3)cnn(-c3cccc(Cl)c3)c2=O)CC1,FLMWMIJTURMTQH-UHFFFAOYSA-N,C25H29ClN6O4S,O=c1c(OCC2CC2)c(N2CCN(S(=O)(=O)Cc3ccncc3)CC2)cnn1-c1ccccc1,68,544.1659520880002,545.065,2.694000000000001,142.7391999999998,123.65,1,8,8,37,12,5,3,2,0.4,0,0,0,0
fks_pretraining_dataset_v0_1,EXT-FKS-0338,EXT-FKS-0338,CHEMBL2369134,positive_external_strict_fks,1,high,1.0,,mixed_fks,1300-2200,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=O)C(N)CCCN)C(=O)O1,QPXQVOQETWTFFY-AXOKTADZSA-N,C76H126N16O24,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,122,1646.9130889119992,1647.9320000000014,-6.247699999999994,415.58230000000106,643.99,22,26,30,116,40,4,1,3,0.7236842105263158,0,20,19,1
fks_pretraining_dataset_v0_1,EXT-FKS-0339,EXT-FKS-0339,CHEMBL2370651,positive_external_strict_fks,1,high,1.0,,mixed_fks,1300-2200,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(C)=O)C(=O)O1,ZIQDAZYBWYCHNY-XADXCOPZSA-N,C73H118N14O24,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,115,1574.844340655999,1575.8210000000008,-5.294000000000019,394.9925000000011,591.95,20,24,26,111,38,4,1,3,0.7123287671232876,0,19,19,0
fks_pretraining_dataset_v0_1,EXT-FKS-0340,EXT-FKS-0340,CHEMBL2370652,positive_external_strict_fks,1,high,1.0,,mixed_fks,1300-2200,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=O)CN)C(=O)O1,KGZJPWGVWUQXPA-HERFKJHGSA-N,C73H119N15O24,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,117,1589.855239687999,1590.8360000000011,-6.355200000000004,398.37290000000104,617.97,21,25,27,112,39,4,1,3,0.7123287671232876,0,19,19,0
fks_pretraining_dataset_v0_1,EXT-FKS-0341,EXT-FKS-0341,CHEMBL2370654,positive_external_strict_fks,1,high,1.0,,mixed_fks,1300-2200,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](CCCNC(=O)C(N)CCCN)C(=O)O1,QPXQVOQETWTFFY-UCVRJQKSSA-N,C76H126N16O24,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,122,1646.9130889119992,1647.9320000000014,-6.247699999999994,415.58230000000106,643.99,22,26,30,116,40,4,1,3,0.7236842105263158,0,20,19,1
fks_pretraining_dataset_v0_1,EXT-FKS-0342,EXT-FKS-0342,CHEMBL2370655,positive_external_strict_fks,1,high,1.0,,mixed_fks,1300-2200,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=O)OC(C)(C)C)C(=O)O1,GXDADUMEGMCENI-CBOKENLDSA-N,C76H124N14O25,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,120,1632.8862054679992,1633.9010000000005,-3.905400000000024,410.54550000000114,601.1800000000001,20,25,26,115,39,4,1,3,0.7236842105263158,0,19,19,0
fks_pretraining_dataset_v0_1,EXT-FKS-0343,EXT-FKS-0343,CHEMBL2370656,positive_external_strict_fks,1,high,1.0,,mixed_fks,1300-2200,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(OCc3ccccc3)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCN)C(=O)O1,UISGDLLBDZHXTR-OQZXQGMUSA-N,C78H122N14O23,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)CNC(=O)CN1,119,1622.880726163999,1623.909000000001,-3.5980000000000194,414.4724000000011,577.87,19,24,28,115,37,5,2,3,0.6666666666666666,0,19,19,0
fks_pretraining_dataset_v0_1,EXT-FKS-0344,EXT-FKS-0344,CHEMBL2370657,positive_external_strict_fks,1,high,1.0,,mixed_fks,1300-2200,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC#N)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)O1,SUJQVWZQHMKCKA-FCYCPIGYSA-N,C70H112N14O22,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,108,1500.8075612239993,1501.7420000000009,-4.823220000000031,377.16480000000104,569.57,19,24,23,106,36,4,1,3,0.7142857142857143,0,19,19,0
fks_pretraining_dataset_v0_1,EXT-FKS-0345,EXT-FKS-0345,CHEMBL2370664,positive_external_strict_fks,1,high,1.0,,mixed_fks,1300-2200,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCN(C)C)C(=O)O1,RZWQMVHIFHIRPW-DLTMQLJGSA-N,C73H120N14O23,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,113,1560.8650760999992,1561.8380000000006,-4.868500000000019,394.86280000000113,566.09,19,24,26,110,37,4,1,3,0.726027397260274,0,19,19,0
fks_pretraining_dataset_v0_1,EXT-FKS-0346,EXT-FKS-0346,CHEMBL2370665,positive_external_strict_fks,1,high,1.0,,mixed_fks,1300-2200,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](CCCN(CCN)CCN)C(=O)O1,SPAUKKWVAMXTDU-WJQBTUOQSA-N,C75H126N16O23,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,116,1618.918174291999,1619.9220000000014,-6.210699999999989,410.85760000000107,618.13,21,26,30,114,39,4,1,3,0.7333333333333333,0,19,19,0
fks_pretraining_dataset_v0_1,EXT-FKS-0347,EXT-FKS-0347,CHEMBL2370666,positive_external_strict_fks,1,high,1.0,,mixed_fks,1300-2200,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CCN)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)O1,KQMBJTYXWJDKHB-FCYCPIGYSA-N,C70H116N14O22,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,104,1504.8388613519994,1505.774000000001,-5.388100000000019,380.606200000001,571.8,20,24,24,106,36,4,1,3,0.7285714285714285,0,19,19,0
fks_pretraining_dataset_v0_1,EXT-FKS-0348,EXT-FKS-0348,CHEMBL2370667,positive_external_strict_fks,1,high,1.0,,mixed_fks,1300-2200,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCO)C(=O)O1,UGSFHGTXKHQNSR-XQVXQFHRSA-N,C71H115N13O24,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,110,1533.8177915599993,1534.768000000001,-5.437800000000026,383.39460000000105,583.08,20,24,25,108,37,4,1,3,0.7183098591549296,0,19,19,0
fks_pretraining_dataset_v0_1,EXT-FKS-0349,EXT-FKS-0349,CHEMBL2370668,positive_external_strict_fks,1,high,1.0,,mixed_fks,1300-2200,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(OC)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCN)C(=O)O1,GYKNCGOPWBYWIE-ZCUTVTTISA-N,C72H118N14O23,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,113,1546.8494260359994,1547.811000000001,-5.168400000000014,390.25040000000104,577.87,19,24,26,109,37,4,1,3,0.7222222222222222,0,19,19,0
fks_pretraining_dataset_v0_1,EXT-FKS-0350,EXT-FKS-0350,CHEMBL2387201,positive_external_strict_fks,1,high,1.0,,mixed_fks,900-1300,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)CCN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1,BPZOKZNEIMNZDY-JLLNUNJDSA-N,C55H69N9O19,O=C(N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc(-c2cc(-c3ccccc3)on2)cc1,110,1159.4709709879999,1160.2010000000002,-3.3295999999999903,287.0365999999999,446.53999999999996,15,20,16,83,28,7,4,3,0.4727272727272727,0,14,14,0
fks_pretraining_dataset_v0_1,EXT-FKS-0351,EXT-FKS-0351,CHEMBL2387202,positive_external_strict_fks,1,high,1.0,,mixed_fks,900-1300,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1,XJBZLPUMHKZBLW-WFDZVADRSA-N,C55H70N8O18,O=C(N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc(-c2cc(-c3ccccc3)on2)cc1,102,1130.4808074,1131.2030000000004,-1.9390999999999867,283.4461999999998,403.44999999999993,14,19,14,81,26,7,4,3,0.4909090909090909,0,15,15,0
fks_pretraining_dataset_v0_1,EXT-FKS-0352,EXT-FKS-0352,CHEMBL2387205,positive_external_strict_fks,1,high,1.0,,mixed_fks,900-1300,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1,KQXCDPHUUZMFML-FLSQILTGSA-N,C56H71N9O19,O=C(N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc(-c2cc(-c3ccccc3)on2)cc1,111,1173.486621052,1174.2280000000003,-3.083599999999991,291.5835999999998,446.53999999999996,15,20,16,84,28,7,4,3,0.48214285714285715,0,15,15,0
fks_pretraining_dataset_v0_1,EXT-FKS-0353,EXT-FKS-0353,CHEMBL3142863,positive_external_strict_fks,1,high,1.0,,mixed_fks,900-1300,C[C@@H](O)[C@@H]1NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](NC(=O)CCCCCOc2ccc(-c3ccccc3)cc2)C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C1=O,XPADFVWTEXXRHY-OEEZJHBASA-N,C52H69N7O17,O=C(CCCCCOc1ccc(-c2ccccc2)cc1)N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O,92,1063.474993748,1064.156,-2.8374999999999844,267.5686999999996,377.42,14,17,14,76,24,6,3,3,0.5192307692307693,0,15,15,0
fks_pretraining_dataset_v0_1,EXT-FKS-0354,EXT-FKS-0354,CHEMBL3142866,positive_external_strict_fks,1,high,1.0,,mixed_fks,900-1300,CCCCCCCCCCOc1ccc2cc(C(=O)N[C@H]3C[C@@H](O)[C@@H](O)NC(=O)[C@@H]4[C@@H](O)[C@@H](C)CN4C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c4ccc(O)cc4)NC(=O)[C@@H]4C[C@@H](O)CN4C(=O)[C@H]([C@@H](C)O)NC3=O)ccc2c1,MUQMRAZEDTXSMW-KORDEHDMSA-N,C55H77N7O17,O=C(N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc2ccccc2c1,92,1107.5375940040003,1108.2530000000004,-1.157399999999987,283.1041999999997,377.41999999999996,14,17,17,79,24,6,3,3,0.5818181818181818,0,15,15,0
fks_pretraining_dataset_v0_1,EXT-FKS-0355,EXT-FKS-0355,CHEMBL3142867,positive_external_strict_fks,1,high,1.0,,mixed_fks,900-1300,CCCCc1ccc(COc2ccc(C(=O)N[C@H]3C[C@@H](O)[C@@H](O)NC(=O)[C@@H]4[C@@H](O)[C@@H](C)CN4C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c4ccc(O)cc4)NC(=O)[C@@H]4C[C@@H](O)CN4C(=O)[C@H]([C@@H](C)O)NC3=O)cc2)cc1,RBDRGHHOCMZSHT-OISCXZEMSA-N,C52H69N7O17,O=C(N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc(OCc2ccccc2)cc1,93,1063.474993748,1064.1560000000004,-2.908499999999986,266.8791999999996,377.41999999999996,14,17,13,76,24,6,3,3,0.5192307692307693,0,15,15,0
fks_pretraining_dataset_v0_1,EXT-FKS-0356,EXT-FKS-0356,CHEMBL3142868,positive_external_strict_fks,1,high,1.0,,mixed_fks,900-1300,CCCCOc1ccc(-c2ccc(C(=O)N[C@H]3C[C@@H](O)[C@@H](O)NC(=O)[C@@H]4[C@@H](O)[C@@H](C)CN4C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c4ccc(O)cc4)NC(=O)[C@@H]4C[C@@H](O)CN4C(=O)[C@H]([C@@H](C)O)NC3=O)cc2)cc1,MWMXNNOWPONFOO-DJLJKXFUSA-N,C51H67N7O17,O=C(N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc(-c2ccccc2)cc1,88,1049.459343684,1050.1290000000001,-2.9841999999999844,263.33219999999955,377.41999999999996,14,17,12,75,24,6,3,3,0.5098039215686274,0,15,15,0
fks_pretraining_dataset_v0_1,EXT-FKS-0357,EXT-FKS-0357,CHEMBL3142869,positive_external_strict_fks,1,high,1.0,,mixed_fks,900-1300,C[C@@H](O)[C@@H]1NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](NC(=O)CCCCCCCCCCOc2ccc(-c3ccccc3)cc2)C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C1=O,KCXLBVWBEBNYHD-ISRHILDLSA-N,C57H79N7O17,O=C(CCCCCCCCCCOc1ccc(-c2ccccc2)cc1)N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O,92,1133.553244068,1134.2909999999997,-0.8869999999999818,290.65369999999996,377.42,14,17,19,81,24,6,3,3,0.5614035087719298,0,15,15,0
fks_pretraining_dataset_v0_1,EXT-FKS-0358,EXT-FKS-0358,CHEMBL3142870,positive_external_strict_fks,1,high,1.0,,mixed_fks,900-1300,CCCCCCCCCCCCC(Oc1ccc(-c2ccccc2)cc1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,BJFCWBGEGJFWJK-VKAWWMENSA-N,C60H85N7O17,O=C(COc1ccc(-c2ccccc2)cc1)N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O,95,1175.60019426,1176.3720000000003,0.28170000000001083,304.4826999999998,377.41999999999996,14,17,21,84,24,6,3,3,0.5833333333333334,0,16,15,1
fks_pretraining_dataset_v0_1,EXT-FKS-0359,EXT-FKS-0359,CHEMBL3142871,positive_external_strict_fks,1,high,1.0,,mixed_fks,900-1300,CCCCC(Oc1ccc(-c2ccccc2)cc1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,QAFLCRPTOZYECX-VYMKBWQDSA-N,C52H69N7O17,O=C(COc1ccc(-c2ccccc2)cc1)N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O,93,1063.474993748,1064.1560000000004,-2.8390999999999846,267.5466999999996,377.41999999999996,14,17,13,76,24,6,3,3,0.5192307692307693,0,16,15,1
